skuId,skuName,category,supplier,unitCost,unitPrice,currentStock,reorderPoint,reorderQty,leadTimeDays,dailySales30dAvg,dailySales90dAvg,lastSaleDate,lastReorderDate,stockoutDaysLast90d,seasonalIndex,marginPct
SKU-012109,Alicate Vita unidade,TOOLS,Indústria Reunidas,92.14,190.36,143,83,160,10,6.18,5.86,2026-03-31,2025-10-28,2,1.05,51.6
SKU-012122,Martelo Vita kit,TOOLS,Comercial Vitória,108.48,285.34,133,210,724,14,12.16,5.18,2026-03-25,2026-01-24,0,1.73,62.0
SKU-012126,Alicate Original unidade,TOOLS,TopParts Brasil,239.40,351.12,172,516,1307,14,28.07,29.00,2026-03-27,2025-10-31,14,1.23,31.8
SKU-012128,Martelo Original unidade,TOOLS,VivaMais Distribuição,38.75,105.80,2356,1160,2210,21,37.84,32.97,2026-03-31,2026-02-22,9,0.79,63.4
SKU-012175,Chave de fenda PrimaCare kit,TOOLS,TopParts Brasil,173.50,456.52,108,94,106,30,2.13,2.84,2026-03-26,2025-11-28,0,0.92,62.0
SKU-012181,Chave de fenda Eco unidade,TOOLS,VivaMais Distribuição,225.08,499.38,83,240,2311,5,40.18,34.03,2026-03-29,2025-10-23,1,0.82,54.9
SKU-012219,Alicate Vivace kit,TOOLS,Atacadão Nordeste,171.69,224.99,134,1,1,3,0.00,0.26,2025-09-28,,0,0.92,23.7
SKU-012234,Furadeira Nordeste kit,TOOLS,Comercial Vitória,141.56,300.02,8,4,51,3,0.98,1.12,2026-03-30,2026-03-13,2,0.98,52.8
SKU-012235,Chave de fenda Nordeste unidade,TOOLS,Aliança Comércio,81.19,138.02,138,81,320,7,9.34,11.47,2026-03-28,2026-02-07,0,0.75,41.2
SKU-012258,Alicate Master unidade,TOOLS,Stock Direct,163.61,246.10,14,11,51,7,1.07,1.31,2026-03-28,2026-02-12,1,1.09,33.5
SKU-012268,Furadeira Sul kit,TOOLS,Stock Direct,51.94,87.73,119,118,467,7,13.18,10.77,2026-03-25,2026-01-14,0,1.14,40.8
SKU-012272,Furadeira Pro unidade,TOOLS,TopParts Brasil,212.37,294.63,6,5,33,7,0.68,0.80,2026-03-31,2025-11-15,0,0.98,27.9
SKU-012279,Chave de fenda Gold unidade,TOOLS,GlobalSupply,284.03,697.45,223,222,371,21,8.87,10.85,2026-03-24,2025-10-12,0,0.85,59.3
SKU-012280,Furadeira PrimaCare kit,TOOLS,Atacadão Nordeste,262.16,651.25,306,274,274,30,6.10,5.24,2026-03-27,2025-10-27,0,0.93,59.7
SKU-012293,Furadeira Premium unidade,TOOLS,PrimeFood Distribuidora,273.70,486.85,13,8,69,5,1.23,0.97,2026-03-29,2026-02-19,0,0.96,43.8
SKU-012313,Chave de fenda Gold kit,TOOLS,Distribuidora Central,171.15,384.04,46,30,62,10,2.25,2.86,2026-03-30,2026-03-05,0,0.89,55.4
SKU-012319,Chave de fenda Vita kit,TOOLS,TopParts Brasil,115.05,143.43,57,54,79,21,2.11,2.18,2026-03-31,2025-10-29,0,0.71,19.8
SKU-012323,Chave de fenda Mini kit,TOOLS,Comercial Vitória,35.97,62.62,125,67,189,7,6.69,7.33,2026-03-26,2025-12-04,0,0.99,42.6
SKU-012324,Martelo Silver kit,TOOLS,Atacadão Nordeste,262.88,571.84,39,32,115,5,4.79,4.31,2026-03-27,2025-10-15,0,0.78,54.0
SKU-012335,Alicate Sul unidade,TOOLS,GlobalSupply,170.99,298.52,29,17,85,5,2.54,2.13,2026-03-29,2025-10-18,0,0.77,42.7
SKU-012345,Chave de fenda Fresh kit,TOOLS,Distribuidora Central,166.62,427.78,119,1,1,5,0.00,0.22,2025-10-29,2025-10-11,0,0.99,61.1
SKU-012362,Furadeira Maxi kit,TOOLS,PrimeFood Distribuidora,293.95,580.69,92,51,239,7,6.19,6.18,2026-03-31,2026-03-13,0,1.18,49.4
SKU-012366,Chave de fenda PrimaCare unidade,TOOLS,GlobalSupply,30.53,43.97,23,174,1384,5,55.49,26.60,2026-03-28,2026-01-07,0,1.03,30.6
SKU-012398,Furadeira Premium unidade,TOOLS,Aliança Comércio,143.79,320.96,25,14,52,10,1.04,1.22,2026-03-30,2026-03-14,1,1.22,55.2
SKU-012399,Alicate Nordeste unidade,TOOLS,Indústria Reunidas,29.40,57.03,184,1,1,7,0.00,0.13,2026-02-13,2025-10-14,0,1.06,48.4
SKU-012425,Chave de fenda Nordeste unidade,TOOLS,VivaMais Distribuição,98.51,210.42,124,123,175,21,4.20,3.70,2026-03-29,2025-11-05,0,1.24,53.2
SKU-012428,Furadeira Original kit,TOOLS,Indústria Reunidas,199.69,335.30,43,19,98,7,2.25,2.68,2026-03-30,2025-12-28,0,0.73,40.4
SKU-012452,Martelo Mini kit,TOOLS,Atacadão Nordeste,296.77,555.57,83,70,287,5,10.35,10.15,2026-03-27,2026-03-19,2,1.10,46.6
SKU-012455,Martelo Aurora kit,TOOLS,Distribuidora Central,118.47,228.18,39,20,45,7,2.04,2.07,2026-03-30,2025-10-29,0,1.24,48.1
SKU-012472,Alicate Premium unidade,TOOLS,Indústria Reunidas,120.76,192.11,12,7,36,7,0.74,0.91,2026-03-29,2026-01-15,0,0.98,37.1
SKU-012511,Martelo Nordeste kit,TOOLS,Casa & Lar Atacado,83.03,141.55,14,9,15,10,0.77,0.77,2026-03-30,2026-01-03,0,1.25,41.3
SKU-012537,Alicate PrimaCare unidade,TOOLS,Indústria Reunidas,93.32,164.80,615,315,1359,10,24.41,21.36,2026-03-24,2026-02-28,25,0.81,43.4
SKU-012559,Chave de fenda Aurora unidade,TOOLS,Indústria Reunidas,264.96,410.04,79,285,485,10,21.44,22.30,2026-03-27,2026-03-07,0,0.86,35.4
SKU-012598,Alicate Vivace kit,TOOLS,PrimeFood Distribuidora,48.38,96.14,31,30,80,10,2.20,2.10,2026-03-26,2025-12-05,0,0.86,49.7
SKU-012638,Chave de fenda Original unidade,TOOLS,Aliança Comércio,81.94,108.32,358,144,578,10,12.30,11.70,2026-03-25,2026-02-13,0,0.93,24.4
SKU-012639,Martelo Fresh unidade,TOOLS,TopParts Brasil,260.31,700.56,138,1,1,14,0.00,0.14,2026-01-30,2025-11-23,0,1.04,62.8
SKU-012640,Martelo Sul unidade,TOOLS,Distribuidora Central,79.14,102.62,383,355,355,30,9.84,9.11,2026-03-31,2026-01-11,0,0.80,22.9
SKU-012647,Chave de fenda Vita unidade,TOOLS,Indústria Reunidas,287.39,369.62,16,7,33,5,1.15,1.06,2026-03-26,2026-03-06,0,1.19,22.2
SKU-012654,Chave de fenda TopMark kit,TOOLS,Distribuidora Central,185.27,260.33,50,34,79,14,2.22,2.74,2026-03-31,2025-11-27,0,0.81,28.8
SKU-012664,Chave de fenda Silver unidade,TOOLS,GlobalSupply,76.86,127.44,354,339,428,30,7.90,9.10,2026-03-24,2025-12-31,0,0.81,39.7
SKU-012666,Furadeira Maxi kit,TOOLS,MaxiSuprimentos,98.72,209.19,46,25,64,14,1.39,1.20,2026-03-26,2025-10-09,0,1.10,52.8
SKU-012669,Alicate Maxi unidade,TOOLS,Indústria Reunidas,269.11,397.08,22,20,125,3,5.42,4.35,2026-03-30,2026-03-17,0,0.87,32.2
SKU-012672,Chave de fenda PrimaCare kit,TOOLS,GlobalSupply,206.76,454.68,44,24,63,14,1.29,1.55,2026-03-30,2026-03-12,5,0.94,54.5
SKU-012687,Martelo Vita kit,TOOLS,MaxiSuprimentos,29.55,47.03,10,8,66,5,1.37,1.75,2026-03-28,2025-10-22,0,0.71,37.2
SKU-012694,Alicate Gold kit,TOOLS,Stock Direct,100.06,236.18,183,182,637,10,13.69,10.64,2026-03-27,2026-01-18,0,0.93,57.6
SKU-012717,Alicate Vivace kit,TOOLS,Indústria Reunidas,210.79,414.12,45,23,68,10,2.07,2.71,2026-03-31,2026-02-03,0,1.18,49.1
SKU-012744,Furadeira Vita unidade,TOOLS,Distribuidora Central,211.05,333.95,159,75,611,5,12.85,10.79,2026-03-26,2026-02-20,0,0.84,36.8
SKU-012754,Martelo Master unidade,TOOLS,Aliança Comércio,71.45,201.69,30,71,515,5,10.47,6.04,2026-03-26,2025-10-22,0,1.70,64.6
SKU-012770,Alicate Maxi unidade,TOOLS,Aliança Comércio,128.54,205.84,117,291,291,30,8.23,9.66,2026-03-25,2026-03-12,0,1.19,37.6
SKU-012773,Chave de fenda Original unidade,TOOLS,Casa & Lar Atacado,244.41,597.74,198,103,543,10,9.33,11.34,2026-03-31,2025-10-23,0,0.76,59.1
SKU-012815,Furadeira Sul unidade,TOOLS,TopParts Brasil,45.71,93.98,10,5,24,10,0.52,0.51,2026-03-24,2026-01-02,0,0.75,51.4
SKU-012849,Chave de fenda Original kit,TOOLS,Indústria Reunidas,209.77,526.01,73,36,173,7,4.49,5.58,2026-03-31,2026-03-17,0,1.12,60.1
SKU-012875,Chave de fenda Vita unidade,TOOLS,Atacadão Nordeste,181.57,411.46,203,113,444,7,13.21,10.18,2026-03-24,2025-11-19,0,0.74,55.9
SKU-012884,Alicate Vivace unidade,TOOLS,Aliança Comércio,139.20,173.12,51,37,245,7,4.32,3.51,2026-03-31,2026-03-20,0,1.02,19.6
SKU-012890,Martelo Aurora unidade,TOOLS,Stock Direct,296.91,727.13,46,45,302,5,6.40,7.07,2026-03-29,2025-12-08,0,0.84,59.2
SKU-012891,Furadeira Aurora kit,TOOLS,Comercial Vitória,145.85,210.82,1110,731,731,30,19.60,7.43,2026-03-31,2026-02-26,7,1.58,30.8
SKU-012893,Martelo Original unidade,TOOLS,Atacadão Nordeste,267.94,426.86,303,153,714,14,16.98,9.91,2026-03-31,2025-11-21,21,0.84,37.2
SKU-012897,Alicate Mini kit,TOOLS,Aliança Comércio,133.59,259.10,20,16,115,5,2.62,2.98,2026-03-25,2025-10-08,0,1.22,48.4
SKU-012937,Martelo Eco kit,TOOLS,Comercial Vitória,129.22,189.94,21,13,114,3,3.24,3.39,2026-03-26,2026-03-05,0,0.86,32.0
SKU-012955,Martelo Pro kit,TOOLS,MaxiSuprimentos,277.25,344.72,16,13,63,5,1.88,2.62,2026-03-31,2026-01-11,0,0.94,19.6
SKU-012956,Chave de fenda Silver kit,TOOLS,Comercial Vitória,109.12,223.81,50,39,95,10,3.45,3.20,2026-03-31,2026-03-24,1,1.13,51.2
SKU-012964,Alicate Silver kit,TOOLS,VivaMais Distribuição,63.69,101.67,130,80,157,21,2.68,2.23,2026-03-27,2026-01-22,0,1.18,37.4
SKU-013005,Furadeira Original kit,TOOLS,Comercial Vitória,131.20,300.05,66,1,1,10,0.00,0.27,2026-01-23,2025-12-01,1,1.06,56.3
SKU-013035,Furadeira Mini kit,TOOLS,GlobalSupply,147.95,325.03,116,70,481,7,8.52,7.72,2026-03-27,2025-12-01,5,1.06,54.5
SKU-013048,Alicate TopMark unidade,TOOLS,Distribuidora Central,168.83,478.66,13,11,38,7,1.19,1.19,2026-03-29,2026-02-02,0,0.76,64.7
SKU-013080,Chave de fenda Premium kit,TOOLS,Stock Direct,55.49,69.33,54,41,63,21,1.39,1.26,2026-03-26,2026-02-21,0,1.21,20.0
SKU-013122,Alicate Silver unidade,TOOLS,Indústria Reunidas,81.41,107.85,59,23,160,7,3.00,2.98,2026-03-28,2026-01-19,0,0.89,24.5
SKU-013133,Martelo Master unidade,TOOLS,Ponto Forte Atacadista,94.24,148.73,121,99,335,7,10.90,11.13,2026-03-31,2025-12-24,2,1.13,36.6
SKU-013156,Chave de fenda Master kit,TOOLS,Casa & Lar Atacado,153.99,431.35,67,53,397,7,6.80,6.38,2026-03-28,2026-03-21,0,0.83,64.3
SKU-013160,Alicate Pro kit,TOOLS,Aliança Comércio,227.61,299.00,173,95,628,7,12.34,10.70,2026-03-29,2025-11-09,2,1.02,23.9
SKU-013162,Alicate Vivace unidade,TOOLS,Indústria Reunidas,174.21,214.73,1729,784,884,30,29.04,20.40,2026-03-28,2026-02-26,1,0.95,18.9
SKU-013178,Martelo Silver unidade,TOOLS,Casa & Lar Atacado,235.23,401.97,142,1,1,7,0.00,0.07,2025-10-26,2025-11-18,0,1.13,41.5
SKU-013198,Martelo Sul unidade,TOOLS,MaxiSuprimentos,214.63,304.67,421,336,600,10,23.67,22.73,2026-03-31,2025-11-17,0,1.22,29.6
SKU-013200,Alicate Fresh unidade,TOOLS,Indústria Reunidas,40.19,78.26,194,1,1,30,0.00,0.04,2025-12-04,2025-10-22,0,1.09,48.6
SKU-013202,Chave de fenda Vita kit,TOOLS,Indústria Reunidas,144.55,201.80,38,37,137,14,2.43,2.72,2026-03-29,2025-10-25,0,1.03,28.4
SKU-013238,Alicate Sul unidade,TOOLS,Atacadão Nordeste,176.63,277.80,28,111,490,10,9.57,3.83,2026-03-29,2025-11-07,0,1.85,36.4
SKU-013259,Chave de fenda Silver kit,TOOLS,Stock Direct,169.96,324.41,21,1,1,7,0.00,0.07,2025-11-19,,0,0.80,47.6
SKU-013271,Alicate Plus unidade,TOOLS,Casa & Lar Atacado,189.48,355.40,566,279,738,14,16.61,5.69,2026-03-25,2026-03-21,4,1.83,46.7
SKU-013291,Martelo Original kit,TOOLS,PrimeFood Distribuidora,296.57,376.68,72,167,373,7,16.51,19.39,2026-03-31,2026-02-19,0,0.76,21.3
SKU-013298,Alicate Nordeste kit,TOOLS,Ponto Forte Atacadista,168.71,207.97,171,110,211,14,6.93,8.18,2026-03-30,2026-02-26,0,0.92,18.9
SKU-013305,Chave de fenda Plus kit,TOOLS,Indústria Reunidas,157.55,371.00,101,687,687,30,17.47,16.98,2026-03-24,2025-10-06,0,1.10,57.5
SKU-013314,Furadeira Plus kit,TOOLS,Indústria Reunidas,103.40,204.75,88,181,442,10,14.33,16.78,2026-03-29,2026-03-02,0,0.81,49.5
SKU-013321,Chave de fenda PrimaCare unidade,TOOLS,TopParts Brasil,298.08,391.03,318,193,193,21,6.33,5.39,2026-03-25,2025-10-19,2,1.13,23.8
SKU-013331,Chave de fenda Pro unidade,TOOLS,Stock Direct,169.97,299.36,287,157,170,21,5.84,6.53,2026-03-26,2025-10-06,0,0.95,43.2
SKU-013349,Chave de fenda TopMark kit,TOOLS,Distribuidora Central,86.17,179.14,193,136,228,30,3.86,3.87,2026-03-31,2025-11-27,0,0.85,51.9
SKU-013351,Alicate Silver kit,TOOLS,Comercial Vitória,247.64,414.55,136,80,306,7,9.56,8.72,2026-03-28,2025-10-07,0,1.07,40.3
SKU-013409,Martelo Pro kit,TOOLS,Aliança Comércio,269.84,465.92,42,138,1369,3,36.39,32.34,2026-03-27,2026-02-16,0,0.98,42.1
SKU-013410,Alicate Plus kit,TOOLS,PrimeFood Distribuidora,251.73,321.03,8,56,1268,3,26.84,15.04,2026-03-29,2025-10-29,5,0.96,21.6
SKU-013413,Alicate Nordeste unidade,TOOLS,Atacadão Nordeste,236.68,403.76,804,408,600,30,11.54,9.14,2026-03-29,2026-03-14,0,0.85,41.4
SKU-013436,Alicate Vivace kit,TOOLS,Stock Direct,20.37,54.82,117,60,266,10,4.45,4.24,2026-03-26,2026-01-02,0,0.94,62.8
SKU-013441,Chave de fenda Plus unidade,TOOLS,PrimeFood Distribuidora,237.15,627.01,24,10,45,10,0.92,1.24,2026-03-26,2026-01-27,2,1.00,62.2
SKU-013446,Martelo Plus unidade,TOOLS,MaxiSuprimentos,294.66,395.24,2013,1003,1555,21,33.86,30.83,2026-03-31,2025-10-13,0,1.04,25.4
SKU-013447,Furadeira Eco kit,TOOLS,MaxiSuprimentos,240.90,491.46,13,10,53,7,1.19,1.09,2026-03-27,2026-01-05,2,0.97,51.0
SKU-013491,Martelo Eco unidade,TOOLS,GlobalSupply,80.79,220.75,21,17,33,14,0.88,0.82,2026-03-29,2025-12-28,0,1.09,63.4
SKU-013502,Furadeira Mini kit,TOOLS,Stock Direct,231.06,463.90,80,41,252,3,10.75,8.59,2026-03-26,2025-12-27,0,1.17,50.2
SKU-013519,Alicate Natural unidade,TOOLS,Aliança Comércio,46.92,119.20,143,1,1,21,0.00,0.24,2026-01-24,2025-12-22,0,0.97,60.6
SKU-013564,Furadeira PrimaCare unidade,TOOLS,Indústria Reunidas,58.14,83.51,73,45,127,14,2.46,2.14,2026-03-30,2025-10-08,0,1.22,30.4
SKU-013567,Furadeira Mini unidade,TOOLS,Indústria Reunidas,63.11,96.74,62,148,456,10,10.74,9.24,2026-03-26,2026-03-20,1,0.71,34.8
SKU-013600,Furadeira Nordeste unidade,TOOLS,Ponto Forte Atacadista,60.86,85.89,138,112,122,21,3.76,2.94,2026-03-25,2026-01-27,0,1.09,29.1
SKU-013625,Chave de fenda Maxi kit,TOOLS,PrimeFood Distribuidora,181.89,328.05,32,19,61,7,2.12,1.92,2026-03-31,2026-02-24,0,0.84,44.6
SKU-013637,Furadeira PrimaCare kit,TOOLS,MaxiSuprimentos,291.31,533.07,21,15,18,14,0.78,0.95,2026-03-29,2025-10-17,0,0.93,45.4
SKU-013695,Alicate Master unidade,TOOLS,Casa & Lar Atacado,197.87,541.57,60,52,244,7,6.38,6.93,2026-03-31,2025-10-05,0,1.21,63.5
SKU-013716,Martelo Sul unidade,TOOLS,Distribuidora Central,22.08,34.42,12,9,131,3,2.88,2.88,2026-03-31,2026-03-22,0,0.73,35.9
SKU-013741,Chave de fenda Silver kit,TOOLS,Casa & Lar Atacado,229.21,284.83,647,392,443,30,11.44,11.50,2026-03-24,2025-11-14,0,0.84,19.5
SKU-013744,Chave de fenda Sul kit,TOOLS,Ponto Forte Atacadista,70.81,147.88,185,76,383,7,8.96,8.26,2026-03-25,2026-01-15,0,0.81,52.1
SKU-013775,Martelo Sul kit,TOOLS,Atacadão Nordeste,106.35,163.50,173,172,256,14,10.80,9.44,2026-03-25,2026-01-12,0,1.12,35.0
SKU-013779,Chave de fenda Fresh unidade,TOOLS,TopParts Brasil,209.98,580.85,283,265,669,14,12.82,13.74,2026-03-24,2025-11-17,0,0.81,63.8
SKU-013782,Alicate Vita kit,TOOLS,GlobalSupply,129.62,199.30,98,50,210,10,3.61,2.80,2026-03-28,2026-02-18,0,0.92,35.0
SKU-013792,Martelo Vita unidade,TOOLS,Distribuidora Central,100.31,159.34,27,1,1,21,0.00,0.11,2026-02-26,,1,0.85,37.0
SKU-013798,Alicate Fresh unidade,TOOLS,Atacadão Nordeste,139.91,267.99,180,1,1,10,0.00,0.24,2025-11-20,2025-12-21,0,1.19,47.8
SKU-013825,Chave de fenda Mini kit,TOOLS,Casa & Lar Atacado,49.29,89.01,24,23,101,7,2.28,1.80,2026-03-30,2025-10-31,0,1.14,44.6
SKU-013857,Chave de fenda Plus unidade,TOOLS,MaxiSuprimentos,265.24,559.98,87,86,443,7,10.11,9.42,2026-03-25,2026-01-02,0,0.92,52.6
SKU-013866,Chave de fenda TopMark unidade,TOOLS,GlobalSupply,210.30,276.55,137,112,342,7,12.48,10.67,2026-03-31,2025-10-08,0,0.75,24.0
SKU-013870,Furadeira Nordeste kit,TOOLS,Indústria Reunidas,33.95,49.42,44,21,97,7,2.49,2.86,2026-03-31,2025-10-09,0,1.24,31.3
SKU-013884,Martelo Nordeste unidade,TOOLS,GlobalSupply,212.24,295.64,7,6,16,7,0.64,0.71,2026-03-26,2025-12-08,0,0.79,28.2
SKU-013888,Furadeira Premium kit,TOOLS,Comercial Vitória,191.57,314.23,142,340,1033,10,23.37,23.21,2026-03-27,2025-11-25,1,1.02,39.0
SKU-013914,Alicate Vita unidade,TOOLS,Indústria Reunidas,102.83,126.77,58,1,1,7,0.00,0.22,2025-08-25,,0,0.75,18.9
SKU-013926,Furadeira Pro kit,TOOLS,GlobalSupply,121.27,252.90,34,14,39,10,1.25,1.76,2026-03-31,2026-02-24,1,0.98,52.0
SKU-013966,Furadeira TopMark unidade,TOOLS,TopParts Brasil,218.42,362.55,34,21,89,10,1.63,1.40,2026-03-29,2026-02-21,0,1.19,39.8
SKU-013987,Alicate TopMark kit,TOOLS,TopParts Brasil,229.53,624.87,73,153,596,10,12.45,7.54,2026-03-25,2026-02-02,0,1.54,63.3
SKU-013993,Martelo Plus unidade,TOOLS,Indústria Reunidas,124.77,219.74,120,119,291,10,10.82,11.08,2026-03-29,2026-01-30,0,0.85,43.2
SKU-014026,Martelo Plus kit,TOOLS,Aliança Comércio,57.68,75.68,91,45,79,14,2.62,2.56,2026-03-27,2026-02-19,0,0.87,23.8
SKU-014029,Martelo Silver kit,TOOLS,Stock Direct,28.06,63.71,23,15,28,10,1.36,1.87,2026-03-30,2026-02-05,0,0.81,56.0
SKU-014032,Alicate Silver unidade,TOOLS,MaxiSuprimentos,269.44,379.39,189,1,1,7,0.00,0.27,2025-12-14,2026-02-16,0,1.15,29.0
SKU-014048,Martelo Gold unidade,TOOLS,VivaMais Distribuição,247.26,313.20,194,93,693,5,14.82,5.54,2026-03-24,2025-10-07,0,1.40,21.1
SKU-014058,Martelo Sul kit,TOOLS,Atacadão Nordeste,294.68,654.17,21,1,1,14,0.00,0.05,2025-12-18,,0,0.89,55.0
SKU-014060,Chave de fenda TopMark kit,TOOLS,Stock Direct,144.17,265.66,335,291,552,14,14.00,15.54,2026-03-29,2026-01-04,0,0.97,45.7
SKU-014064,Furadeira Vita unidade,TOOLS,Ponto Forte Atacadista,85.31,183.45,147,98,305,7,9.62,11.27,2026-03-26,2025-12-22,0,0.88,53.5
SKU-014087,Alicate Natural kit,TOOLS,Ponto Forte Atacadista,132.23,164.24,41,26,137,10,2.38,2.75,2026-03-31,2025-10-13,1,0.91,19.5
SKU-014093,Martelo Eco kit,TOOLS,PrimeFood Distribuidora,103.56,136.30,10,8,40,10,0.69,0.53,2026-03-29,2026-02-25,0,0.86,24.0
SKU-014111,Alicate PrimaCare kit,TOOLS,MaxiSuprimentos,46.35,90.18,161,149,384,10,13.48,11.59,2026-03-28,2025-11-25,0,1.18,48.6
SKU-014131,Chave de fenda Premium kit,TOOLS,Atacadão Nordeste,22.86,28.44,82,81,141,10,6.52,8.12,2026-03-31,2025-10-09,0,1.02,19.6
SKU-014133,Furadeira Master kit,TOOLS,Atacadão Nordeste,135.37,242.69,19,10,101,3,2.42,2.97,2026-03-26,2026-03-13,0,0.86,44.2
SKU-014134,Furadeira Pro unidade,TOOLS,Comercial Vitória,255.27,460.74,12,9,57,5,1.53,2.01,2026-03-27,2025-10-28,0,1.07,44.6
SKU-014218,Furadeira Original unidade,TOOLS,Ponto Forte Atacadista,187.48,291.82,261,104,308,10,8.78,9.29,2026-03-28,2026-03-06,0,0.72,35.8
SKU-014226,Alicate Silver kit,TOOLS,Casa & Lar Atacado,263.88,367.60,32,15,31,14,1.02,1.00,2026-03-30,2025-12-12,1,1.19,28.2
SKU-014238,Chave de fenda Master unidade,TOOLS,Aliança Comércio,142.88,296.20,58,29,76,7,3.76,4.42,2026-03-28,2026-03-23,0,1.04,51.8
SKU-014263,Martelo Fresh kit,TOOLS,Atacadão Nordeste,52.95,77.03,263,147,420,14,8.02,8.74,2026-03-29,2026-01-09,0,0.87,31.3
SKU-014291,Alicate Vita unidade,TOOLS,MaxiSuprimentos,238.31,324.26,16,15,114,5,2.17,2.09,2026-03-31,2026-01-12,0,0.75,26.5
SKU-014294,Martelo Aurora unidade,TOOLS,Indústria Reunidas,228.89,392.14,230,178,346,14,8.55,7.22,2026-03-30,2026-01-24,0,0.82,41.6
SKU-014300,Martelo Silver unidade,TOOLS,Stock Direct,241.95,588.90,11,10,38,5,1.41,1.71,2026-03-28,2026-03-23,0,1.24,58.9
SKU-014301,Furadeira Plus unidade,TOOLS,Atacadão Nordeste,139.63,225.73,102,95,283,7,9.55,8.80,2026-03-28,2025-11-02,0,0.95,38.1
SKU-014323,Alicate Plus unidade,TOOLS,Indústria Reunidas,276.60,549.23,83,128,1425,7,25.06,14.89,2026-03-28,2026-02-02,0,0.78,49.6
SKU-014362,Furadeira Fresh unidade,TOOLS,Distribuidora Central,246.22,451.41,216,461,633,14,26.39,27.65,2026-03-27,2026-01-07,0,0.81,45.5
SKU-014364,Martelo Mini unidade,TOOLS,Casa & Lar Atacado,105.96,162.22,35,23,94,10,1.59,1.46,2026-03-27,2025-10-26,0,0.86,34.7
SKU-014366,Chave de fenda Vivace unidade,TOOLS,Comercial Vitória,25.59,53.86,141,88,487,7,9.02,9.76,2026-03-28,2025-11-15,0,1.17,52.5
SKU-014370,Alicate Mini unidade,TOOLS,Aliança Comércio,141.72,328.24,23,16,42,14,0.81,0.87,2026-03-27,2025-11-06,5,0.85,56.8
SKU-014379,Martelo Vita unidade,TOOLS,Distribuidora Central,295.58,516.69,266,183,965,5,25.54,24.67,2026-03-26,2025-11-07,24,1.16,42.8
SKU-014380,Alicate Aurora unidade,TOOLS,Casa & Lar Atacado,148.81,249.02,22,15,62,5,2.68,2.13,2026-03-30,2026-01-27,0,1.08,40.2
SKU-014403,Martelo Sul unidade,TOOLS,Indústria Reunidas,299.13,694.62,24,20,94,7,2.31,2.24,2026-03-30,2026-01-15,0,0.89,56.9
SKU-014408,Alicate PrimaCare kit,TOOLS,TopParts Brasil,229.16,397.46,44,43,51,21,1.81,1.79,2026-03-28,2026-01-04,0,0.86,42.3
SKU-014409,Furadeira Silver kit,TOOLS,TopParts Brasil,217.35,294.67,67,66,196,7,8.64,3.77,2026-03-26,2026-02-11,0,1.39,26.2
SKU-014411,Chave de fenda Mini unidade,TOOLS,MaxiSuprimentos,288.20,523.04,16,85,413,7,8.64,9.35,2026-03-26,2025-12-17,0,0.83,44.9
SKU-014415,Martelo Master kit,TOOLS,PrimeFood Distribuidora,107.11,145.87,30,177,601,5,29.83,34.80,2026-03-27,2026-01-28,0,1.03,26.6
SKU-014418,Chave de fenda Sul unidade,TOOLS,Aliança Comércio,120.47,167.85,29,22,52,7,2.30,2.84,2026-03-24,2026-02-09,0,0.90,28.2
SKU-014430,Chave de fenda Master unidade,TOOLS,Aliança Comércio,78.56,113.94,34,491,1366,10,35.03,29.19,2026-03-26,2026-03-21,0,1.20,31.0
SKU-014432,Alicate Vivace kit,TOOLS,VivaMais Distribuição,155.52,354.08,201,125,211,21,5.05,4.06,2026-03-28,2025-10-12,0,0.86,56.1
SKU-014435,Alicate Natural kit,TOOLS,Casa & Lar Atacado,33.43,50.37,25,10,158,3,2.84,3.38,2026-03-25,2025-11-23,0,0.74,33.6
SKU-014452,Martelo Vita unidade,TOOLS,Stock Direct,100.21,129.23,378,187,775,7,22.05,20.12,2026-03-31,2026-02-16,8,0.77,22.5
SKU-014473,Furadeira PrimaCare kit,TOOLS,TopParts Brasil,227.87,395.51,120,1,1,5,0.00,0.15,2025-12-19,2026-03-09,0,0.83,42.4
SKU-014503,Martelo Natural unidade,TOOLS,Atacadão Nordeste,162.22,329.17,578,503,1272,14,25.69,27.49,2026-03-28,2025-11-16,0,0.79,50.7
SKU-014544,Alicate Natural kit,TOOLS,Distribuidora Central,173.72,428.22,358,357,435,14,20.85,20.78,2026-03-26,2026-02-27,0,0.96,59.4
SKU-014563,Furadeira Original unidade,TOOLS,Comercial Vitória,175.54,272.83,183,115,318,7,13.24,11.44,2026-03-24,2026-03-03,0,1.06,35.7
SKU-014575,Chave de fenda Maxi kit,TOOLS,PrimeFood Distribuidora,180.31,308.12,285,175,203,30,4.87,5.63,2026-03-26,2026-02-08,0,0.98,41.5
SKU-014584,Chave de fenda Original kit,TOOLS,MaxiSuprimentos,208.50,258.74,52,39,272,7,4.90,3.06,2026-03-30,2026-01-06,11,1.41,19.4
SKU-014596,Furadeira Premium kit,TOOLS,GlobalSupply,127.42,247.92,241,119,560,5,17.43,16.97,2026-03-27,2025-10-28,0,1.19,48.6
SKU-014599,Furadeira Eco kit,TOOLS,Distribuidora Central,189.48,282.06,274,186,660,10,13.20,10.33,2026-03-30,2026-02-11,5,1.02,32.8
